workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Private,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,White,-2,0,38,United-States,Female_25–60,<=50K
Private,12th,7,Never-married,Machine-op-inspct,Not-in-family,White,-6,0,55,Poland,Male_<25,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,-1,0,40,United-States,Male_25–60,<=50K
State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,7632,0,40,United-States,Male_25–60,>50K
Private,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,6,0,40,Mexico,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,4,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,9th,4,Divorced,Machine-op-inspct,Unmarried,Other,3,0,40,Mexico,Female_25–60,<=50K
Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,White,-4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Other,3,1,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,0,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,57,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,1,0,40,Vietnam,Female_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,11,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,-1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,3,0,39,Philippines,Female_<25,<=50K
Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,8,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,-3,0,25,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,11,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Other-service,Other-relative,White,7,0,36,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,3890,0,40,United-States,Male_<25,<=50K
State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,4,0,40,Puerto-Rico,Male_25–60,<=50K
Private,1st-4th,2,Widowed,Machine-op-inspct,Other-relative,White,2,0,40,Dominican-Republic,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,2,0,40,United-States,Male_25–60,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,-8,0,58,Scotland,Female_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,6,0,40,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,-3,0,57,United-States,Male_25–60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,3,0,109,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,-2,0,58,United-States,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,-12,0,40,United-States,Female_25–60,<=50K
Without-pay,Assoc-voc,11,Divorced,Exec-managerial,Own-child,White,0,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,9,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Never-married,Other-service,Other-relative,White,13,0,40,United-States,Female_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,2,1872,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,-5,0,57,United-States,Male_25–60,>50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,5,0,39,United-States,Female_25–60,>50K
Private,11th,7,Never-married,Other-service,Own-child,White,-1,0,40,United-States,Female_<25,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,2,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Widowed,Sales,Unmarried,Other,7,0,40,United-States,Female_>60,>50K
Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,7634,0,40,China,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,7,0,36,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,7,1,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Separated,Adm-clerical,Own-child,Black,3654,0,40,United-States,Female_<25,<=50K
State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,-2,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,-4,0,40,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,3,0,40,United-States,Male_>60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,7627,0,61,United-States,Male_>60,>50K
State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,2,0,40,France,Female_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-3,0,58,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,-2,0,34,United-States,Female_<25,<=50K
Private,HS-grad,9,Never-married,Sales,Own-child,White,8,0,40,United-States,Female_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,0,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,1,0,40,Scotland,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-4,0,57,United-States,Male_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,8,0,35,South,Female_25–60,<=50K
Private,Masters,4,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,2,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,0,0,39,United-States,Male_<25,<=50K
Private,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,6,0,40,Dominican-Republic,Male_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,2,0,62,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,5,0,40,United-States,Female_<25,<=50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,3,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,-1,0,24,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,-5,0,40,United-States,Male_25–60,<=50K
Private,9th,5,Divorced,Craft-repair,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Widowed,Other-service,Not-in-family,White,0,0,19,United-States,Male_>60,<=50K
Private,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,-8,1856,57,Philippines,Male_25–60,<=50K
Private,12th,7,Never-married,Other-service,Own-child,White,-4,0,40,Nicaragua,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,5,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,-3,1,40,United-States,Male_<25,<=50K
Private,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,White,0,0,40,El-Salvador,Male_25–60,<=50K
Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,-1,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,3,Never-married,Transport-moving,Other-relative,White,3,0,40,Mexico,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Other,3,0,38,United-States,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,3310,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Separated,Craft-repair,Own-child,White,3415,0,40,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,3,0,62,United-States,Male_25–60,<=50K
Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,5,0,62,United-States,Female_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,El-Salvador,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,-1,0,36,United-States,Female_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,10,0,37,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,-4,0,40,Philippines,Male_25–60,<=50K
Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,10,0,40,Mexico,Male_25–60,<=50K
Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,-2,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,-5,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,14,0,62,United-States,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,-2,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,1,0,39,Puerto-Rico,Female_25–60,<=50K
Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,-1,0,39,United-States,Male_>60,<=50K
Private,HS-grad,10,Married-spouse-absent,Priv-house-serv,Own-child,White,4,0,26,Philippines,Female_25–60,<=50K
Private,Some-college,10,Divorced,Sales,Unmarried,White,5,0,36,United-States,Female_25–60,<=50K
Private,10th,7,Never-married,Other-service,Own-child,White,-1,0,21,United-States,Male_<25,<=50K
Private,Bachelors,13,Divorced,Sales,Own-child,White,6,0,39,United-States,Male_25–60,>50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,7501,0,38,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,3,0,39,United-States,Female_>60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,2,0,40,United-States,Male_25–60,>50K
Local-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,1,0,40,United-States,Female_>60,<=50K
Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,-7,0,38,Outlying-US(Guam-USVI-etc),Male_<25,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,10,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,1,0,23,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,17,Married-civ-spouse,Prof-specialty,Husband,White,5,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,-2,0,40,United-States,Female_25–60,<=50K
Private,11th,10,Married-civ-spouse,Sales,Husband,White,11,0,112,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Not-in-family,White,1,0,40,United-States,Female_<25,<=50K
State-gov,Some-college,10,Never-married,Other-service,Own-child,Black,6,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,-4,0,39,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,-4,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,4,0,119,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,Ireland,Male_25–60,<=50K
Private,10th,7,Divorced,Craft-repair,Not-in-family,White,0,0,39,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,0,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Sales,Unmarried,White,-4,0,38,United-States,Male_25–60,<=50K
Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Wife,White,2,0,39,Cuba,Female_25–60,>50K
Self-emp-not-inc,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,3578,0,22,Germany,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,3662,0,40,United-States,Male_<25,<=50K
Private,HS-grad,13,Divorced,Adm-clerical,Unmarried,White,-7,0,40,United-States,Female_>60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,-5,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,-1,0,37,United-States,Male_>60,<=50K
State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,6,0,40,Greece,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,1,0,58,Japan,Female_25–60,<=50K
State-gov,Masters,14,Divorced,Other-service,Not-in-family,White,3,0,110,United-States,Male_25–60,<=50K
Private,12th,7,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,4,0,40,China,Male_25–60,<=50K
Private,5th-6th,3,Never-married,Other-service,Not-in-family,Other,-5,0,39,Mexico,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,-3,0,38,United-States,Male_<25,<=50K
Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,-1,1863,48,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,7568,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,-1,0,58,Japan,Male_25–60,<=50K
Private,1st-4th,2,Married-civ-spouse,Sales,Husband,Black,-1,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,3,0,58,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,-2,0,40,United-States,Female_25–60,<=50K
Local-gov,Some-college,10,Never-married,Transport-moving,Not-in-family,White,-5,0,22,United-States,Male_<25,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,9,0,81,Philippines,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,-2,0,40,United-States,Female_>60,<=50K
Private,11th,7,Never-married,Craft-repair,Own-child,White,-3,0,38,United-States,Male_<25,<=50K
Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,-4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,8,0,78,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Separated,Sales,Unmarried,White,-1,0,39,United-States,Female_<25,<=50K
Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,-2,0,58,United-States,Female_25–60,<=50K
Federal-gov,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,-6,1860,58,United-States,Female_>60,<=50K
Local-gov,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,5,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,7669,0,39,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,Preschool,11,Married-civ-spouse,Tech-support,Husband,Other,-6,0,40,Mexico,Male_25–60,<=50K
Private,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,-2,0,40,India,Female_<25,<=50K
Self-emp-inc,Masters,14,Never-married,Sales,Not-in-family,White,-1,0,56,Mexico,Male_25–60,<=50K
Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,-5,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,4,0,40,United-States,Male_25–60,>50K
Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,3625,0,38,United-States,Female_>60,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,8,1,57,United-States,Male_25–60,>50K
Private,10th,6,Separated,Handlers-cleaners,Unmarried,Black,2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,-3,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Own-child,White,3686,0,40,Ireland,Male_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,7584,0,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,3,0,40,Poland,Male_<25,<=50K
Private,Bachelors,13,Separated,Craft-repair,Unmarried,White,6,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,8,0,40,United-States,Male_<25,<=50K
State-gov,Bachelors,13,Divorced,Tech-support,Other-relative,White,2,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,10,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,3834,0,110,United-States,Male_25–60,<=50K
Private,9th,5,Never-married,Handlers-cleaners,Unmarried,White,-2,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Some-college,10,Never-married,Protective-serv,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,4029,0,40,Guatemala,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Sales,Not-in-family,White,-1,0,21,United-States,Female_>60,<=50K
Private,12th,8,Never-married,Craft-repair,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,-4,0,40,Greece,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,6,0,22,Puerto-Rico,Female_>60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,3,0,21,United-States,Female_<25,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,-2,0,57,United-States,Female_>60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,12,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,40,United-States,Male_25–60,>50K
Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,8,0,40,United-States,Female_25–60,>50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,3,0,48,United-States,Male_25–60,<=50K
Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,4,0,58,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Sales,Not-in-family,White,-4,0,112,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,-5,0,40,England,Male_25–60,<=50K
State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Other-relative,White,5,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Masters,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,2,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,12th,7,Separated,Craft-repair,Own-child,White,-1,0,61,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,-6,0,36,Mexico,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
State-gov,Masters,14,Widowed,Exec-managerial,Not-in-family,White,-2,0,40,United-States,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,Other,5,1854,59,Dominican-Republic,Male_25–60,>50K
Private,Bachelors,13,Never-married,Sales,Not-in-family,White,13,0,48,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,6,0,40,United-States,Female_<25,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,2057,40,United-States,Male_25–60,<=50K
Self-emp-inc,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,0,0,38,United-States,Male_25–60,<=50K
Self-emp-not-inc,Doctorate,17,Widowed,Prof-specialty,Not-in-family,White,3,0,22,United-States,Female_>60,<=50K
Private,9th,5,Never-married,Machine-op-inspct,Own-child,White,2,0,25,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,10,0,62,United-States,Female_25–60,<=50K
Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,3,Never-married,Other-service,Other-relative,Black,-2,0,40,Mexico,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,2,0,47,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,0,0,40,United-States,Female_<25,<=50K
Private,5th-6th,3,Married-civ-spouse,Priv-house-serv,Wife,White,-1,0,40,El-Salvador,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,0,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Divorced,Tech-support,Not-in-family,White,5,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,9,0,47,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,7655,0,61,United-States,Male_25–60,>50K
Private,10th,7,Never-married,Other-service,Own-child,White,6,0,40,United-States,Female_25–60,<=50K
State-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,14986,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,9,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Masters,14,Never-married,Sales,Unmarried,White,5,0,76,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Sales,Own-child,White,-3,0,36,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,-1,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,6,0,48,United-States,Male_>60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,-8,0,59,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,2,0,21,United-States,Male_<25,<=50K
Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,-5,0,40,Japan,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Own-child,Black,12,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,6,0,57,Jamaica,Female_25–60,>50K
Private,Assoc-acdm,12,Married-spouse-absent,Craft-repair,Not-in-family,White,6,0,58,Poland,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,White,3,0,40,France,Male_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-2,0,57,United-States,Male_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,5,0,40,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,6,0,41,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,2,0,22,Nicaragua,Male_<25,<=50K
Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,7,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Other-relative,White,3,0,40,Jamaica,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,15034,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,2,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,-1,0,37,United-States,Male_25–60,<=50K
