workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,2,0,39,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,39,United-States,Male_<25,<=50K
Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,Mexico,Male_25–60,<=50K
Federal-gov,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,-4,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,6,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,4,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,6,0,22,United-States,Female_<25,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,-2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,6,2071,112,United-States,Female_25–60,>50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,6,0,39,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,5,0,40,Philippines,Male_25–60,>50K
Private,5th-6th,3,Married-civ-spouse,Transport-moving,Wife,Black,3,0,40,Dominican-Republic,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,2,2067,47,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,3861,0,48,United-States,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,-4,0,40,United-States,Female_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,1,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,6,0,57,United-States,Male_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Craft-repair,Other-relative,White,-3,0,40,Mexico,Male_25–60,<=50K
Federal-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,White,-1,0,40,United-States,Female_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,3453,0,48,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Sales,Husband,White,16,0,40,United-States,Male_25–60,>50K
Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,2,0,40,Dominican-Republic,Male_25–60,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,5,0,24,United-States,Male_>60,<=50K
Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,-4,0,55,United-States,Male_>60,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,3655,0,40,United-States,Male_25–60,<=50K
State-gov,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,-6,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Not-in-family,White,2,0,19,United-States,Male_<25,<=50K
Federal-gov,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Separated,Protective-serv,Not-in-family,White,-1,0,47,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7505,0,59,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Protective-serv,Own-child,White,6,0,40,United-States,Male_<25,<=50K
Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,-6,0,40,United-States,Female_>60,<=50K
Private,12th,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,3,0,55,United-States,Male_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,12,Separated,Prof-specialty,Unmarried,Black,15062,0,61,United-States,Female_25–60,>50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,47,United-States,Male_>60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7,0,62,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,0,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,5,0,40,United-States,Female_>60,<=50K
Private,11th,7,Married-civ-spouse,Protective-serv,Husband,White,0,0,40,Canada,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7,0,59,United-States,Male_25–60,>50K
Private,10th,6,Never-married,Farming-fishing,Not-in-family,White,0,0,37,United-States,Male_<25,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,1,0,38,United-States,Female_>60,<=50K
Self-emp-not-inc,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,Black,-3,0,40,Haiti,Male_25–60,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-3,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,4,1857,37,South,Female_25–60,<=50K
Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,3847,0,40,Cuba,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,9,0,40,United-States,Female_<25,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,8,0,58,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,3,0,40,Cuba,Female_25–60,<=50K
Private,10th,4,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,0,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-3,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,8,0,40,United-States,Male_25–60,<=50K
Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,14898,0,62,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,6,0,58,United-States,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Other-service,Unmarried,White,1,0,40,El-Salvador,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,6,0,109,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,4,1,40,Greece,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,3560,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,-5,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,3523,0,40,Vietnam,Male_<25,<=50K
Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,-3,0,40,United-States,Male_25–60,<=50K
Private,10th,7,Never-married,Farming-fishing,Own-child,White,7,0,25,United-States,Male_<25,<=50K
Local-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,0,0,40,United-States,Male_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,7679,0,57,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,3,1,40,Hong,Male_25–60,<=50K
Local-gov,12th,7,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,6,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Not-in-family,White,2,0,37,United-States,Female_<25,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,4037,1,48,United-States,Male_25–60,>50K
Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,1,0,56,France,Female_25–60,<=50K
Private,12th,7,Never-married,Adm-clerical,Not-in-family,Black,-7,0,47,United-States,Male_<25,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,6,0,58,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,-9,1861,40,Philippines,Female_25–60,>50K
Private,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,Black,7,0,40,Trinadad&Tobago,Male_25–60,<=50K
Private,7th-8th,10,Never-married,Sales,Not-in-family,Black,4,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,12th,8,Divorced,Prof-specialty,Not-in-family,White,-1,1,57,United-States,Female_25–60,>50K
Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,15170,2130,58,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,8,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,4,1,62,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,-3,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,5,Separated,Priv-house-serv,Unmarried,White,4,0,37,El-Salvador,Female_25–60,<=50K
Private,Doctorate,14,Separated,Prof-specialty,Unmarried,White,2,0,40,United-States,Male_25–60,>50K
Federal-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,-2,0,40,Puerto-Rico,Male_25–60,<=50K
State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,2,0,40,United-States,Male_25–60,>50K
Private,Masters,14,Widowed,Exec-managerial,Not-in-family,White,0,0,57,Germany,Female_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,-4,0,40,Jamaica,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,2,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Not-in-family,White,3,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,99050,0,56,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,37,United-States,Female_<25,<=50K
Private,Assoc-acdm,12,Separated,Other-service,Not-in-family,White,-4,0,47,United-States,Male_25–60,<=50K
Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,2,1,40,Haiti,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Other,5,0,40,United-States,Female_<25,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Unmarried,White,-1,0,40,Scotland,Female_>60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,3681,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,3818,0,24,United-States,Male_>60,<=50K
Federal-gov,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,11,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,6,0,40,India,Male_25–60,<=50K
Self-emp-not-inc,9th,4,Never-married,Craft-repair,Not-in-family,White,-6,0,56,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,2,0,61,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,7641,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,-3,0,39,United-States,Female_25–60,<=50K
Private,HS-grad,9,Separated,Priv-house-serv,Unmarried,White,4,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Other-service,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,5,0,61,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,7,0,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,11,0,39,United-States,Male_25–60,>50K
State-gov,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,8,0,40,United-States,Female_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,3,0,40,China,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,6,0,57,United-States,Female_25–60,>50K
Private,HS-grad,9,Never-married,Other-service,Unmarried,White,10,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,-2,0,39,Hong,Male_25–60,<=50K
Private,10th,7,Never-married,Craft-repair,Not-in-family,White,1,0,47,United-States,Male_25–60,<=50K
Private,9th,4,Divorced,Machine-op-inspct,Not-in-family,White,4,0,40,Dominican-Republic,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Other-service,Own-child,Asian-Pac-Islander,0,0,40,Philippines,Female_25–60,<=50K
Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,-2,1857,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,-2,1,49,United-States,Male_25–60,>50K
State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,-6,0,104,India,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,-3,0,40,United-States,Female_25–60,>50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,2,0,59,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,3,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,3782,0,40,United-States,Female_25–60,<=50K
Private,10th,7,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,-2,0,40,Cambodia,Female_>60,<=50K
Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,3663,0,39,United-States,Female_>60,<=50K
Local-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,3631,0,40,United-States,Female_>60,<=50K
Private,10th,3,Married-spouse-absent,Other-service,Unmarried,White,1,0,40,El-Salvador,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,0,0,57,United-States,Female_25–60,<=50K
Private,7th-8th,5,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,-3,0,46,United-States,Male_25–60,<=50K
Local-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,100443,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,0,0,24,United-States,Female_25–60,>50K
Private,11th,7,Married-civ-spouse,Other-service,Husband,White,3,0,57,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Sales,Not-in-family,White,-8,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,2,0,61,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,3,0,40,United-States,Male_25–60,<=50K
State-gov,HS-grad,11,Never-married,Exec-managerial,Unmarried,White,7,0,40,United-States,Male_25–60,<=50K
Private,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,14993,0,40,Honduras,Female_25–60,<=50K
Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,2,0,59,United-States,Female_25–60,>50K
State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,13,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,3871,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Separated,Transport-moving,Unmarried,Black,5,0,57,United-States,Male_25–60,>50K
Private,10th,10,Married-civ-spouse,Handlers-cleaners,Husband,White,3343,0,40,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,1,1852,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-4,0,57,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,10,0,40,United-States,Male_25–60,>50K
Private,9th,4,Never-married,Machine-op-inspct,Other-relative,Other,-3,0,40,Dominican-Republic,Male_25–60,<=50K
Private,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,4,0,22,United-States,Male_25–60,<=50K
Private,Some-college,10,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,0,0,40,United-States,Female_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,5,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Sales,Own-child,White,6,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Tech-support,Husband,Other,4,0,40,Puerto-Rico,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,4,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,Black,7,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-1,0,57,Jamaica,Male_<25,<=50K
Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,-3,0,58,United-States,Female_25–60,<=50K
Private,7th-8th,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,1,0,40,Mexico,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Widowed,Other-service,Not-in-family,White,4,0,22,United-States,Female_25–60,<=50K
Private,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,-5,2070,61,United-States,Male_25–60,>50K
State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,-1,0,22,United-States,Male_>60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,-3,0,23,United-States,Female_>60,<=50K
Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,3697,0,40,Trinadad&Tobago,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Other,1,0,37,United-States,Female_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,5,0,40,United-States,Female_<25,<=50K
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,2,1858,39,United-States,Female_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,7629,0,58,United-States,Male_25–60,>50K
Private,Assoc-acdm,4,Married-civ-spouse,Adm-clerical,Husband,White,-6,0,47,United-States,Male_>60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,14,0,81,United-States,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,-3,1861,23,Hong,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,5,0,40,Jamaica,Female_25–60,<=50K
Self-emp-inc,Prof-school,14,Married-civ-spouse,Exec-managerial,Husband,White,16,0,120,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,6,1853,22,United-States,Female_<25,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,5,0,40,Ecuador,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,3712,1,57,Japan,Male_25–60,>50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,0,2084,55,United-States,Male_25–60,>50K
Private,Assoc-acdm,13,Divorced,Protective-serv,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,5,0,40,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,3,0,40,United-States,Female_25–60,<=50K
Private,1st-4th,3,Married-civ-spouse,Transport-moving,Husband,White,-1,0,40,Mexico,Male_25–60,<=50K
Federal-gov,Masters,14,Widowed,Exec-managerial,Not-in-family,White,-1,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,2,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Sales,Not-in-family,White,-4,0,39,United-States,Female_>60,<=50K
Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,-2,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,4,Married-civ-spouse,Farming-fishing,Husband,White,10,0,21,United-States,Male_>60,<=50K
Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,-4,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
Private,7th-8th,7,Never-married,Machine-op-inspct,Other-relative,Other,6,0,40,United-States,Male_25–60,<=50K
Federal-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,16,0,40,United-States,Female_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,5,0,40,Vietnam,Male_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,White,3,0,57,United-States,Male_25–60,<=50K
Private,7th-8th,4,Never-married,Other-service,Not-in-family,White,-10,2041,37,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,-1,0,40,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,-2,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,1,0,23,United-States,Female_<25,<=50K
Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,1,0,38,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,2,0,79,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,-7,0,22,United-States,Female_>60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-4,0,58,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,11,0,40,United-States,Male_<25,<=50K
State-gov,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,4,0,59,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,-3,0,35,United-States,Female_25–60,<=50K
Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,6,0,40,Yugoslavia,Male_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,-3,0,56,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,2,0,39,United-States,Male_<25,<=50K
Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,6,0,34,United-States,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,20,0,47,United-States,Male_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,0,0,40,United-States,Female_<25,<=50K
Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,0,0,40,United-States,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,57,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Prof-specialty,Unmarried,White,6,0,48,United-States,Female_25–60,<=50K
Local-gov,11th,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,-5,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,7,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Tech-support,Wife,Black,1,0,40,United-States,Female_25–60,>50K
Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,-6,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Other-service,Own-child,Black,1,0,40,United-States,Female_<25,<=50K
Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,3,0,40,United-States,Male_25–60,<=50K
Private,10th,6,Divorced,Craft-repair,Own-child,White,3,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,1,0,61,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,-6,0,56,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,11,0,40,Japan,Male_25–60,<=50K
Private,7th-8th,4,Widowed,Other-service,Not-in-family,White,-3,0,19,United-States,Female_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,-6,0,25,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,7550,0,58,United-States,Male_25–60,>50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,7,0,114,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Sales,Husband,Other,3757,0,40,Poland,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-4,0,57,United-States,Male_25–60,<=50K
Private,10th,7,Married-civ-spouse,Exec-managerial,Husband,White,14849,0,40,Japan,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3793,0,39,United-States,Male_25–60,<=50K
State-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,2,0,47,United-States,Male_25–60,>50K
