workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,Sex_age,income
Federal-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,4,0,40,United-States,Male_25–60,<=50K
Private,10th,4,Never-married,Sales,Own-child,Asian-Pac-Islander,-7,2062,23,Philippines,Male_<25,<=50K
Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,2,0,40,United-States,Male_<25,<=50K
Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-10,1857,58,United-States,Female_25–60,<=50K
Private,9th,5,Never-married,Craft-repair,Not-in-family,White,1,0,40,Honduras,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,1,0,39,United-States,Male_<25,<=50K
Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,3,0,40,United-States,Male_25–60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,9,0,40,United-States,Female_25–60,>50K
Private,Prof-school,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,100572,0,40,Philippines,Male_25–60,<=50K
Private,12th,7,Never-married,Adm-clerical,Own-child,Other,-2,0,40,United-States,Male_<25,<=50K
Self-emp-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,3,0,58,United-States,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,7,0,39,United-States,Male_25–60,<=50K
State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,2,0,48,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,6,0,40,United-States,Female_<25,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,9,0,40,United-States,Female_>60,<=50K
Private,Some-college,10,Never-married,Sales,Own-child,White,-3,0,37,United-States,Male_<25,<=50K
Private,12th,7,Married-civ-spouse,Craft-repair,Husband,Other,4,0,40,El-Salvador,Male_25–60,<=50K
Private,Masters,14,Divorced,Prof-specialty,Other-relative,White,11,0,40,United-States,Female_25–60,>50K
Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,5,0,40,Vietnam,Female_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,9,0,40,Philippines,Male_25–60,>50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,-2,0,37,United-States,Male_>60,<=50K
Private,HS-grad,9,Divorced,Sales,Other-relative,Amer-Indian-Eskimo,-3,0,40,United-States,Male_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,-3,1864,40,United-States,Female_25–60,>50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-2,0,62,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,2,0,58,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,-3,0,59,United-States,Male_25–60,<=50K
Private,12th,7,Divorced,Machine-op-inspct,Husband,White,2,0,40,England,Male_25–60,<=50K
Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,-3,1863,57,Mexico,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,2,0,57,United-States,Male_25–60,>50K
Private,10th,7,Separated,Machine-op-inspct,Other-relative,White,6,0,40,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Sales,Not-in-family,White,-3,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,3,0,40,United-States,Male_25–60,>50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,9,1,58,United-States,Male_25–60,>50K
Private,7th-8th,4,Separated,Machine-op-inspct,Unmarried,Black,-1,0,40,Mexico,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Prof-specialty,Husband,White,9,0,61,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Sales,Not-in-family,White,5,0,40,United-States,Female_<25,<=50K
State-gov,5th-6th,4,Divorced,Exec-managerial,Husband,White,-3,0,56,Japan,Male_>60,<=50K
Private,11th,5,Married-civ-spouse,Craft-repair,Husband,White,12,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,3587,0,40,United-States,Male_25–60,>50K
Private,12th,7,Never-married,Other-service,Own-child,White,-1,0,37,United-States,Female_<25,<=50K
Private,1st-4th,5,Married-civ-spouse,Sales,Husband,White,-7,0,37,Columbia,Male_25–60,<=50K
State-gov,10th,7,Married-civ-spouse,Transport-moving,Husband,White,-3,0,56,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,10,0,40,United-States,Male_25–60,<=50K
Private,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,Black,7,0,40,Columbia,Male_25–60,<=50K
Private,11th,7,Never-married,Adm-clerical,Unmarried,White,2,0,22,United-States,Female_<25,<=50K
Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,3653,0,57,United-States,Female_25–60,>50K
Private,Some-college,10,Separated,Adm-clerical,Unmarried,Black,3809,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,4,Separated,Machine-op-inspct,Other-relative,White,3,0,40,Puerto-Rico,Female_25–60,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,7679,0,114,United-States,Male_25–60,>50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-3,1,40,United-States,Female_25–60,<=50K
Private,12th,8,Never-married,Handlers-cleaners,Unmarried,Black,9,0,40,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,22,United-States,Female_<25,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,5,0,57,Portugal,Male_25–60,>50K
Private,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,4,0,40,United-States,Female_25–60,>50K
Private,Masters,4,Widowed,Priv-house-serv,Not-in-family,White,-8,0,39,United-States,Female_>60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,40,United-States,Female_25–60,>50K
Local-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,6,0,22,United-States,Female_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Other,-3,0,40,Puerto-Rico,Female_25–60,<=50K
Self-emp-inc,9th,4,Never-married,Farming-fishing,Not-in-family,White,-4,0,34,United-States,Male_>60,<=50K
Private,10th,5,Never-married,Other-service,Not-in-family,White,-2,0,36,United-States,Male_<25,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,0,40,United-States,Male_<25,<=50K
Private,11th,7,Separated,Prof-specialty,Unmarried,Black,3637,0,57,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,13,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,10th,4,Married-civ-spouse,Sales,Husband,White,4,0,24,United-States,Male_>60,<=50K
Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,4,1,62,Greece,Male_25–60,>50K
State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,1,0,57,United-States,Female_25–60,>50K
Private,HS-grad,9,Divorced,Craft-repair,Other-relative,Other,4,0,57,Mexico,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,7579,0,40,United-States,Male_25–60,>50K
Private,HS-grad,7,Separated,Adm-clerical,Own-child,Black,-1,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,9,0,39,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,7,0,23,United-States,Male_>60,<=50K
Private,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,2,0,40,United-States,Male_25–60,>50K
State-gov,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,-4,0,40,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,-5,0,40,United-States,Female_<25,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,-2,0,40,United-States,Female_<25,<=50K
Private,12th,7,Divorced,Other-service,Other-relative,White,5,0,47,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,4,0,39,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,0,0,40,Philippines,Female_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,99626,0,40,United-States,Male_25–60,>50K
Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,3,0,37,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,7,0,23,United-States,Female_<25,<=50K
Private,11th,7,Never-married,Other-service,Own-child,White,-5,0,55,United-States,Female_<25,<=50K
Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,5,0,40,United-States,Male_25–60,>50K
Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,-2,0,40,England,Male_25–60,<=50K
Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,8,0,22,United-States,Male_>60,<=50K
State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,2,0,40,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,-11,0,40,United-States,Female_25–60,<=50K
State-gov,Masters,14,Divorced,Tech-support,Not-in-family,Black,0,1846,40,United-States,Female_25–60,<=50K
Federal-gov,12th,7,Never-married,Armed-Forces,Other-relative,White,3,0,40,United-States,Male_<25,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,41,United-States,Male_25–60,<=50K
Private,12th,8,Never-married,Craft-repair,Own-child,White,-1,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,8,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Not-in-family,White,4,0,56,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,3,0,59,United-States,Male_25–60,<=50K
Private,11th,13,Married-civ-spouse,Sales,Husband,White,-1,0,40,United-States,Female_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,10,0,40,United-States,Female_25–60,>50K
Private,HS-grad,5,Never-married,Other-service,Other-relative,Other,1,0,36,Dominican-Republic,Male_25–60,<=50K
Private,Bachelors,7,Married-spouse-absent,Prof-specialty,Not-in-family,White,5,0,37,Germany,Female_<25,<=50K
Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,1,0,40,United-States,Male_<25,<=50K
State-gov,HS-grad,9,Separated,Other-service,Unmarried,Black,5,0,40,United-States,Female_>60,<=50K
Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,-2,0,59,United-States,Male_25–60,>50K
Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,0,0,57,United-States,Female_25–60,<=50K
Private,9th,4,Never-married,Farming-fishing,Own-child,White,4,0,46,Portugal,Male_25–60,<=50K
Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,3,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Never-married,Craft-repair,Own-child,Black,-3,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Never-married,Sales,Own-child,White,3610,0,38,United-States,Female_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,2,0,47,United-States,Male_25–60,<=50K
Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,7636,0,80,United-States,Male_25–60,>50K
Private,Bachelors,10,Divorced,Prof-specialty,Unmarried,White,6,2062,40,United-States,Female_25–60,>50K
Private,11th,10,Never-married,Farming-fishing,Own-child,White,-9,0,21,United-States,Male_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,5,0,38,United-States,Female_25–60,<=50K
Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,1,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,11,0,38,United-States,Female_>60,<=50K
Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,-5,0,40,United-States,Male_25–60,<=50K
Local-gov,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,-1,0,114,United-States,Male_25–60,>50K
Private,11th,7,Never-married,Other-service,Own-child,White,1,0,39,United-States,Female_<25,<=50K
Private,Assoc-acdm,16,Divorced,Prof-specialty,Not-in-family,White,3,0,40,United-States,Female_>60,<=50K
Federal-gov,Some-college,13,Widowed,Adm-clerical,Not-in-family,White,-4,0,40,United-States,Female_25–60,<=50K
Private,Assoc-voc,13,Married-civ-spouse,Adm-clerical,Husband,Black,4,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,White,3,0,39,United-States,Male_25–60,<=50K
Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,100883,0,40,United-States,Male_>60,>50K
Local-gov,Masters,4,Divorced,Exec-managerial,Not-in-family,White,2,0,57,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,5,0,57,Peru,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,-9,0,40,United-States,Male_<25,<=50K
Private,Preschool,4,Married-civ-spouse,Machine-op-inspct,Husband,White,-1,0,40,United-States,Male_<25,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,4,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,4,0,40,United-States,Female_<25,<=50K
Self-emp-not-inc,10th,7,Married-civ-spouse,Farming-fishing,Husband,White,-4,0,77,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,5,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,4,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,3,0,40,China,Male_25–60,<=50K
State-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,-2,0,40,United-States,Male_25–60,<=50K
Private,11th,13,Never-married,Adm-clerical,Not-in-family,White,5,0,40,United-States,Male_25–60,<=50K
Local-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,2,0,40,United-States,Male_25–60,<=50K
Private,5th-6th,4,Married-civ-spouse,Transport-moving,Husband,White,-4,0,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,7,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Sales,Not-in-family,White,3,0,39,Canada,Female_25–60,>50K
Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,-2,0,40,United-States,Male_>60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,4,0,58,Poland,Male_25–60,<=50K
Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,-3,0,40,United-States,Female_>60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,0,0,40,United-States,Male_25–60,<=50K
Private,Assoc-acdm,7,Divorced,Exec-managerial,Other-relative,White,3,2059,40,United-States,Female_25–60,<=50K
Private,5th-6th,3,Widowed,Other-service,Not-in-family,White,-1,0,23,United-States,Female_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,-8,0,48,United-States,Male_25–60,<=50K
State-gov,Masters,14,Married-civ-spouse,Tech-support,Husband,White,15,0,40,United-States,Male_25–60,>50K
Private,7th-8th,3,Never-married,Priv-house-serv,Not-in-family,White,-1,0,40,Guatemala,Female_25–60,<=50K
State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,-4,0,40,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,9,0,58,United-States,Male_25–60,>50K
Private,1st-4th,4,Never-married,Machine-op-inspct,Not-in-family,White,2,0,40,Cuba,Female_25–60,<=50K
Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,-1,0,38,United-States,Female_>60,<=50K
Self-emp-not-inc,1st-4th,4,Married-civ-spouse,Farming-fishing,Husband,White,9,0,22,United-States,Male_>60,<=50K
Private,Some-college,10,Never-married,Other-service,Own-child,White,9,0,22,United-States,Female_<25,<=50K
Local-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,White,9,0,58,United-States,Female_25–60,<=50K
Private,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,White,1,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,5,0,40,United-States,Male_25–60,>50K
Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,-5,0,24,United-States,Male_>60,<=50K
Private,Assoc-voc,4,Divorced,Machine-op-inspct,Not-in-family,White,6,0,40,United-States,Male_>60,<=50K
Private,Assoc-voc,11,Separated,Other-service,Not-in-family,White,-3,0,37,United-States,Female_25–60,<=50K
State-gov,Some-college,10,Widowed,Other-service,Not-in-family,White,-3,0,35,United-States,Female_>60,<=50K
Private,Some-college,10,Separated,Adm-clerical,Unmarried,Black,11,0,47,United-States,Female_25–60,<=50K
Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,1,0,56,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,-2,0,57,United-States,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,4,0,22,United-States,Female_<25,<=50K
Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,4332,0,40,United-States,Male_25–60,>50K
Private,Some-college,10,Widowed,Sales,Unmarried,White,1,0,57,United-States,Female_25–60,<=50K
Private,10th,6,Widowed,Transport-moving,Not-in-family,White,12,0,40,United-States,Female_>60,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,8,0,58,United-States,Male_25–60,>50K
Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Unmarried,White,6,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,5,0,23,United-States,Male_<25,<=50K
Self-emp-not-inc,9th,4,Widowed,Farming-fishing,Not-in-family,White,-9,0,56,United-States,Female_>60,<=50K
Self-emp-not-inc,Masters,14,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,3,0,39,South,Female_25–60,<=50K
Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,7,0,61,United-States,Male_25–60,<=50K
Local-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,3,0,40,Vietnam,Female_25–60,>50K
Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,40,United-States,Female_25–60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,11,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Separated,Adm-clerical,Other-relative,Other,3933,0,21,Honduras,Female_<25,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,40,United-States,Male_25–60,<=50K
Private,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,8,0,58,United-States,Male_25–60,<=50K
State-gov,Doctorate,5,Married-civ-spouse,Adm-clerical,Unmarried,Other,7598,0,40,United-States,Female_25–60,<=50K
Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,1,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,0,0,113,United-States,Female_25–60,<=50K
Private,5th-6th,4,Never-married,Other-service,Other-relative,White,-3,0,40,United-States,Male_<25,<=50K
Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,7,0,40,United-States,Female_>60,<=50K
Local-gov,Assoc-acdm,12,Separated,Prof-specialty,Unmarried,White,3768,0,40,Germany,Female_25–60,<=50K
Self-emp-not-inc,Doctorate,9,Married-civ-spouse,Craft-repair,Husband,White,7,0,21,United-States,Male_>60,>50K
Private,10th,6,Married-civ-spouse,Other-service,Wife,White,0,0,47,United-States,Female_25–60,<=50K
Private,9th,4,Married-spouse-absent,Priv-house-serv,Other-relative,White,-3,0,22,Ecuador,Female_25–60,<=50K
Local-gov,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,3871,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,-2,0,61,United-States,Male_25–60,<=50K
Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,9,0,109,United-States,Male_>60,<=50K
Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,4,0,58,Outlying-US(Guam-USVI-etc),Male_25–60,<=50K
Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,-4,0,40,El-Salvador,Male_25–60,<=50K
Private,Assoc-voc,11,Separated,Sales,Unmarried,White,2,0,40,United-States,Female_25–60,<=50K
State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,4,0,40,United-States,Male_25–60,<=50K
State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,3,0,40,United-States,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Other,2,0,40,United-States,Male_25–60,>50K
Private,5th-6th,4,Married-civ-spouse,Transport-moving,Husband,White,1,0,40,Italy,Male_>60,<=50K
Federal-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,40,United-States,Male_25–60,>50K
Private,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,-5,0,40,Vietnam,Male_25–60,<=50K
State-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,0,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,4,0,21,United-States,Female_<25,<=50K
Private,Some-college,9,Married-civ-spouse,Farming-fishing,Husband,White,8,0,36,United-States,Male_<25,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,6,0,23,South,Female_>60,>50K
Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,-1,0,40,Cambodia,Male_25–60,>50K
Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,9,0,58,Germany,Male_25–60,<=50K
Federal-gov,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,-7,0,40,Philippines,Male_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,62,United-States,Male_25–60,<=50K
Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,8,0,40,United-States,Male_25–60,<=50K
Local-gov,Some-college,10,Never-married,Prof-specialty,Unmarried,Black,13,0,40,Trinadad&Tobago,Female_25–60,<=50K
Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,-4,1,58,United-States,Male_>60,>50K
Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,-1,0,56,United-States,Male_25–60,<=50K
State-gov,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,-4,0,40,United-States,Male_25–60,<=50K
Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,1,0,62,United-States,Female_25–60,<=50K
Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,0,0,58,United-States,Male_25–60,<=50K
Private,10th,6,Divorced,Machine-op-inspct,Wife,White,6,0,40,United-States,Female_25–60,<=50K
Without-pay,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,-8,0,40,United-States,Female_25–60,<=50K
Private,10th,4,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,-6,0,40,China,Female_25–60,<=50K
Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,-7,0,41,United-States,Female_25–60,>50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,15,0,58,United-States,Male_25–60,>50K
Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,5,0,39,United-States,Male_<25,<=50K
Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,4,0,111,United-States,Male_25–60,<=50K
Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,8,0,58,United-States,Male_25–60,>50K
Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,7,0,40,United-States,Male_25–60,<=50K
Local-gov,Assoc-acdm,12,Separated,Other-service,Other-relative,White,-10,0,40,Puerto-Rico,Male_25–60,<=50K
Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,-5,0,40,United-States,Female_25–60,<=50K
Private,1st-4th,3,Never-married,Priv-house-serv,Not-in-family,White,0,0,24,Guatemala,Female_25–60,<=50K
Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,-5,0,40,Cambodia,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,0,0,20,United-States,Female_>60,<=50K
Private,1st-4th,2,Widowed,Farming-fishing,Other-relative,Other,1,0,40,Mexico,Male_25–60,<=50K
Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,-6,0,21,United-States,Male_<25,<=50K
Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,40,United-States,Male_25–60,<=50K
Federal-gov,Some-college,10,Divorced,Tech-support,Unmarried,Black,-2,0,40,United-States,Female_25–60,<=50K
Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,1,0,40,Mexico,Male_25–60,<=50K
Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,-1,0,40,United-States,Male_25–60,<=50K
Private,Bachelors,4,Never-married,Sales,Other-relative,White,-1,2034,40,United-States,Female_25–60,<=50K
State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,7689,0,61,United-States,Male_>60,>50K
Private,5th-6th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,5,0,40,United-States,Male_25–60,<=50K
